# x	y	u	v	flags	mask
1.4270e+01	9.2200e+00	3.3622e+00	-7.5760e-01	0.0000e+00	0.0000e+00
1.4480e+01	9.2200e+00	3.2660e+00	-9.3188e-01	0.0000e+00	0.0000e+00
1.4690e+01	9.2200e+00	3.0892e+00	-1.0209e+00	0.0000e+00	0.0000e+00
1.4900e+01	9.2200e+00	3.0813e+00	-9.7399e-01	0.0000e+00	0.0000e+00
1.5110e+01	9.2200e+00	2.8543e+00	-9.3844e-01	1.0000e+00	0.0000e+00
1.5320e+01	9.2200e+00	2.7809e+00	-9.6001e-01	1.0000e+00	0.0000e+00
1.5530e+01	9.2200e+00	3.0088e+00	-1.0111e+00	0.0000e+00	0.0000e+00
1.5740e+01	9.2200e+00	2.7098e+00	-1.0344e+00	0.0000e+00	0.0000e+00
1.5950e+01	9.2200e+00	2.4885e+00	-9.1493e-01	0.0000e+00	0.0000e+00
2.0000e-01	9.0100e+00	2.6780e+00	5.0221e-03	0.0000e+00	0.0000e+00
4.1000e-01	9.0100e+00	2.6525e+00	2.7877e-03	0.0000e+00	0.0000e+00
6.2000e-01	9.0100e+00	2.6399e+00	-1.9392e-02	0.0000e+00	0.0000e+00
8.3000e-01	9.0100e+00	2.6517e+00	-3.8324e-02	0.0000e+00	0.0000e+00
1.0400e+00	9.0100e+00	2.5683e+00	2.8155e-02	0.0000e+00	0.0000e+00
1.2500e+00	9.0100e+00	2.5505e+00	6.7407e-02	0.0000e+00	0.0000e+00
1.4600e+00	9.0100e+00	2.5623e+00	2.9237e-02	0.0000e+00	0.0000e+00
1.6700e+00	9.0100e+00	2.5385e+00	4.6173e-02	0.0000e+00	0.0000e+00
1.8800e+00	9.0100e+00	2.5742e+00	1.2679e-01	0.0000e+00	0.0000e+00
2.0900e+00	9.0100e+00	2.6037e+00	1.6878e-01	0.0000e+00	0.0000e+00
2.3000e+00	9.0100e+00	1.7120e+00	-4.5989e-01	1.0000e+00	0.0000e+00
2.5100e+00	9.0100e+00	1.5127e+00	-7.1621e-01	1.0000e+00	0.0000e+00
2.7200e+00	9.0100e+00	1.4973e+00	-6.6454e-01	1.0000e+00	0.0000e+00
2.9300e+00	9.0100e+00	5.5618e-01	4.2411e+00	0.0000e+00	0.0000e+00
3.1400e+00	9.0100e+00	2.5229e+00	5.0169e-01	0.0000e+00	0.0000e+00
3.3500e+00	9.0100e+00	2.5591e+00	4.6776e-01	0.0000e+00	0.0000e+00
3.5600e+00	9.0100e+00	2.5959e+00	4.8018e-01	0.0000e+00	0.0000e+00
3.7700e+00	9.0100e+00	2.6804e+00	5.3791e-01	0.0000e+00	0.0000e+00
3.9800e+00	9.0100e+00	2.6860e+00	5.6302e-01	0.0000e+00	0.0000e+00
4.1900e+00	9.0100e+00	2.4162e+00	9.4526e-02	1.0000e+00	0.0000e+00
4.4000e+00	9.0100e+00	2.9496e+00	5.3601e-01	0.0000e+00	0.0000e+00
4.6100e+00	9.0100e+00	2.9361e+00	5.5401e-01	0.0000e+00	0.0000e+00
4.8200e+00	9.0100e+00	2.9958e+00	5.3272e-01	0.0000e+00	0.0000e+00
5.0300e+00	9.0100e+00	2.9912e+00	5.1899e-01	0.0000e+00	0.0000e+00
5.2400e+00	9.0100e+00	2.9297e+00	6.6434e-01	0.0000e+00	0.0000e+00
5.4500e+00	9.0100e+00	2.6425e+00	5.3468e-02	1.0000e+00	0.0000e+00
5.6600e+00	9.0100e+00	2.5386e+00	-8.4903e-03	1.0000e+00	0.0000e+00
5.8700e+00	9.0100e+00	2.3862e+00	-6.2787e-02	1.0000e+00	0.0000e+00
6.0800e+00	9.0100e+00	-4.7043e-02	2.5953e-02	0.0000e+00	0.0000e+00
6.2900e+00	9.0100e+00	1.9788e+00	-1.9789e-01	1.0000e+00	0.0000e+00
6.5000e+00	9.0100e+00	1.8108e+00	-2.4462e-01	1.0000e+00	0.0000e+00
6.7100e+00	9.0100e+00	2.8040e-03	-7.7016e-02	0.0000e+00	0.0000e+00
6.9200e+00	9.0100e+00	1.7440e+00	-1.4546e-01	1.0000e+00	0.0000e+00
7.1300e+00	9.0100e+00	1.5897e+00	-1.5244e-01	1.0000e+00	0.0000e+00
7.3400e+00	9.0100e+00	1.5382e+00	-9.7190e-02	1.0000e+00	0.0000e+00
7.5500e+00	9.0100e+00	1.6093e+00	1.7294e-01	1.0000e+00	0.0000e+00
7.7600e+00	9.0100e+00	-4.5075e-01	-2.4032e+00	0.0000e+00	0.0000e+00
7.9700e+00	9.0100e+00	1.2797e+00	2.7293e-01	1.0000e+00	0.0000e+00
8.1800e+00	9.0100e+00	1.1762e+00	2.9810e-01	1.0000e+00	0.0000e+00
8.3900e+00	9.0100e+00	8.0277e-01	1.8535e-01	1.0000e+00	0.0000e+00
8.6000e+00	9.0100e+00	6.1025e-01	1.1591e-01	1.0000e+00	0.0000e+00
8.8100e+00	9.0100e+00	5.3636e-01	4.4233e-02	1.0000e+00	0.0000e+00
9.0200e+00	9.0100e+00	1.4118e-01	-1.7258e-01	1.0000e+00	0.0000e+00
9.2300e+00	9.0100e+00	1.5175e-01	-2.1282e-01	1.0000e+00	0.0000e+00
9.4400e+00	9.0100e+00	3.7918e+00	-6.5568e-01	0.0000e+00	0.0000e+00
9.6500e+00	9.0100e+00	-4.5104e-01	-9.3450e-01	0.0000e+00	0.0000e+00
9.8600e+00	9.0100e+00	4.4176e-02	-2.8196e-01	1.0000e+00	0.0000e+00
1.0070e+01	9.0100e+00	8.6929e-01	1.1375e-01	0.0000e+00	0.0000e+00
1.0280e+01	9.0100e+00	1.4856e+00	-1.1355e+00	0.0000e+00	0.0000e+00
1.0490e+01	9.0100e+00	2.7559e-01	-1.6162e-01	1.0000e+00	0.0000e+00
1.0700e+01	9.0100e+00	-1.0863e+00	-9.6250e-02	0.0000e+00	0.0000e+00
1.0910e+01	9.0100e+00	-9.6754e-01	8.6436e-02	0.0000e+00	0.0000e+00
1.1120e+01	9.0100e+00	-6.4940e-01	4.8115e-01	0.0000e+00	0.0000e+00
1.1330e+01	9.0100e+00	-7.9878e-01	3.9992e-01	0.0000e+00	0.0000e+00
1.1540e+01	9.0100e+00	7.6770e-01	3.2991e-01	1.0000e+00	0.0000e+00
1.1750e+01	9.0100e+00	8.0270e-01	4.0562e-01	1.0000e+00	0.0000e+00
1.1960e+01	9.0100e+00	1.3674e-01	7.4726e-01	0.0000e+00	0.0000e+00
1.2170e+01	9.0100e+00	-2.9371e-01	9.5974e-01	0.0000e+00	0.0000e+00
1.2380e+01	9.0100e+00	-5.3830e-01	9.5889e-01	0.0000e+00	0.0000e+00
1.2590e+01	9.0100e+00	-3.7654e-01	1.0495e+00	0.0000e+00	0.0000e+00
1.2800e+01	9.0100e+00	1.5647e-02	4.8617e-02	0.0000e+00	0.0000e+00
1.3010e+01	9.0100e+00	2.4422e-01	-7.0563e-02	0.0000e+00	0.0000e+00
1.3220e+01	9.0100e+00	3.0920e-01	-7.0671e-02	0.0000e+00	0.0000e+00
1.3430e+01	9.0100e+00	1.5903e+00	1.2282e-02	0.0000e+00	0.0000e+00
1.3640e+01	9.0100e+00	1.8788e+00	4.9564e-01	0.0000e+00	0.0000e+00
1.3850e+01	9.0100e+00	2.1479e+00	-2.2752e-01	1.0000e+00	0.0000e+00
1.4060e+01	9.0100e+00	1.8750e+00	5.7259e-01	0.0000e+00	0.0000e+00
1.4270e+01	9.0100e+00	2.8906e+00	-7.2296e-02	0.0000e+00	0.0000e+00
1.4480e+01	9.0100e+00	2.5388e+00	-5.9758e-01	1.0000e+00	0.0000e+00
1.4690e+01	9.0100e+00	2.8988e+00	-1.0518e+00	0.0000e+00	0.0000e+00
1.4900e+01	9.0100e+00	3.0263e+00	-1.0230e+00	0.0000e+00	0.0000e+00
1.5110e+01	9.0100e+00	3.0502e+00	-9.7068e-01	0.0000e+00	0.0000e+00
1.5320e+01	9.0100e+00	3.3522e+00	-1.0658e+00	0.0000e+00	0.0000e+00
1.5530e+01	9.0100e+00	2.8674e+00	-1.2609e+00	0.0000e+00	0.0000e+00
1.5740e+01	9.0100e+00	2.5706e+00	-1.2767e+00	0.0000e+00	0.0000e+00
1.5950e+01	9.0100e+00	2.2994e+00	-1.0594e+00	0.0000e+00	0.0000e+00
2.0000e-01	8.8000e+00	2.6350e+00	5.0276e-03	0.0000e+00	0.0000e+00
4.1000e-01	8.8000e+00	2.6097e+00	-2.2236e-02	0.0000e+00	0.0000e+00
6.2000e-01	8.8000e+00	2.6297e+00	-4.6281e-02	0.0000e+00	0.0000e+00
8.3000e-01	8.8000e+00	2.5672e+00	-4.3065e-02	0.0000e+00	0.0000e+00
1.0400e+00	8.8000e+00	2.5365e+00	-1.1948e-02	0.0000e+00	0.0000e+00
1.2500e+00	8.8000e+00	2.5244e+00	-4.9863e-03	1.0000e+00	0.0000e+00
1.4600e+00	8.8000e+00	2.5307e+00	2.4906e-02	0.0000e+00	0.0000e+00
1.6700e+00	8.8000e+00	2.5256e+00	2.5238e-02	0.0000e+00	0.0000e+00
1.8800e+00	8.8000e+00	2.5161e+00	1.4194e-01	0.0000e+00	0.0000e+00
2.0900e+00	8.8000e+00	2.5002e+00	9.2547e-02	0.0000e+00	0.0000e+00
2.3000e+00	8.8000e+00	-1.4764e+00	-5.9772e+00	0.0000e+00	0.0000e+00
2.5100e+00	8.8000e+00	1.3123e+00	-5.5653e-01	1.0000e+00	0.0000e+00
2.7200e+00	8.8000e+00	1.2759e+00	-5.1217e-01	1.0000e+00	0.0000e+00
2.9300e+00	8.8000e+00	-3.9554e-01	-5.4722e+00	0.0000e+00	0.0000e+00
3.1400e+00	8.8000e+00	-4.6187e-01	-5.4670e+00	0.0000e+00	0.0000e+00
3.3500e+00	8.8000e+00	2.5456e+00	5.0594e-01	0.0000e+00	0.0000e+00
3.5600e+00	8.8000e+00	2.5931e+00	5.1282e-01	0.0000e+00	0.0000e+00
3.7700e+00	8.8000e+00	1.9174e+00	-1.8891e-01	1.0000e+00	0.0000e+00
3.9800e+00	8.8000e+00	2.7604e+00	5.9430e-01	0.0000e+00	0.0000e+00
4.1900e+00	8.8000e+00	2.1830e+00	-2.5462e-01	1.0000e+00	0.0000e+00
4.4000e+00	8.8000e+00	-9.2694e-01	-7.4875e+00	0.0000e+00	0.0000e+00
4.6100e+00	8.8000e+00	2.4171e+00	-3.3963e-01	1.0000e+00	0.0000e+00
4.8200e+00	8.8000e+00	2.4651e+00	-3.5082e-01	1.0000e+00	0.0000e+00
5.0300e+00	8.8000e+00	2.5064e+00	-3.3334e-01	1.0000e+00	0.0000e+00
5.2400e+00	8.8000e+00	2.5775e+00	-3.0163e-01	1.0000e+00	0.0000e+00
5.4500e+00	8.8000e+00	2.3942e+00	-3.4508e-01	1.0000e+00	0.0000e+00
5.6600e+00	8.8000e+00	2.3122e+00	-3.7188e-01	1.0000e+00	0.0000e+00
5.8700e+00	8.8000e+00	2.1514e+00	-3.5632e-01	1.0000e+00	0.0000e+00
6.0800e+00	8.8000e+00	1.7282e+00	-4.6316e-01	1.0000e+00	0.0000e+00
6.2900e+00	8.8000e+00	1.5186e+00	-5.1115e-01	1.0000e+00	0.0000e+00
6.5000e+00	8.8000e+00	3.9105e-02	3.1615e-02	0.0000e+00	0.0000e+00
6.7100e+00	8.8000e+00	9.8243e-01	-6.0885e-01	1.0000e+00	0.0000e+00
6.9200e+00	8.8000e+00	1.0576e+00	-5.0572e-01	1.0000e+00	0.0000e+00
7.1300e+00	8.8000e+00	8.4315e-01	-4.7949e-01	1.0000e+00	0.0000e+00
7.3400e+00	8.8000e+00	6.6996e-01	-2.5312e-01	1.0000e+00	0.0000e+00
7.5500e+00	8.8000e+00	8.6559e-01	5.1986e-02	1.0000e+00	0.0000e+00
7.7600e+00	8.8000e+00	6.7562e-01	9.7543e-02	1.0000e+00	0.0000e+00
7.9700e+00	8.8000e+00	5.5133e-01	1.5489e-01	1.0000e+00	0.0000e+00
8.1800e+00	8.8000e+00	5.3310e-01	3.3734e-01	1.0000e+00	0.0000e+00
8.3900e+00	8.8000e+00	1.4433e-01	2.2466e-01	1.0000e+00	0.0000e+00
8.6000e+00	8.8000e+00	-4.3081e-02	1.5519e-01	1.0000e+00	0.0000e+00
8.8100e+00	8.8000e+00	-1.0124e+00	-7.5582e-02	0.0000e+00	0.0000e+00
9.0200e+00	8.8000e+00	-2.5948e-01	-2.7925e-01	1.0000e+00	0.0000e+00
9.2300e+00	8.8000e+00	-5.9719e+00	-4.1247e+00	0.0000e+00	0.0000e+00
9.4400e+00	8.8000e+00	-2.9403e-01	-3.5721e-01	1.0000e+00	0.0000e+00
9.6500e+00	8.8000e+00	-3.0004e-01	-3.9899e-01	1.0000e+00	0.0000e+00
9.8600e+00	8.8000e+00	5.7610e-01	5.0038e-01	0.0000e+00	0.0000e+00
1.0070e+01	8.8000e+00	-1.2159e-01	-2.9017e-01	1.0000e+00	0.0000e+00
1.0280e+01	8.8000e+00	-1.0061e-01	-1.6636e-02	0.0000e+00	0.0000e+00
1.0490e+01	8.8000e+00	-9.8781e-01	-4.2964e-01	0.0000e+00	0.0000e+00
1.0700e+01	8.8000e+00	-8.5511e-01	-3.8696e-01	0.0000e+00	0.0000e+00
1.0910e+01	8.8000e+00	-8.2891e-01	6.7876e-02	0.0000e+00	0.0000e+00
1.1120e+01	8.8000e+00	-6.1331e-01	4.9114e-01	0.0000e+00	0.0000e+00
1.1330e+01	8.8000e+00	-7.8651e-01	2.6521e-01	0.0000e+00	0.0000e+00
1.1540e+01	8.8000e+00	-1.1497e+00	3.1678e-01	0.0000e+00	0.0000e+00
1.1750e+01	8.8000e+00	-8.2583e-01	5.1507e-01	0.0000e+00	0.0000e+00
1.1960e+01	8.8000e+00	-3.7238e-01	9.3226e-01	0.0000e+00	0.0000e+00
1.2170e+01	8.8000e+00	-3.5344e-01	8.2753e-01	0.0000e+00	0.0000e+00
1.2380e+01	8.8000e+00	-5.9996e-01	8.2390e-01	0.0000e+00	0.0000e+00
1.2590e+01	8.8000e+00	-3.1035e-01	5.8461e-01	0.0000e+00	0.0000e+00
1.2800e+01	8.8000e+00	2.7933e-02	1.7035e-01	0.0000e+00	0.0000e+00
1.3010e+01	8.8000e+00	2.8150e-01	5.0629e-02	0.0000e+00	0.0000e+00
1.3220e+01	8.8000e+00	3.4195e-01	-1.5711e-03	0.0000e+00	0.0000e+00
1.3430e+01	8.8000e+00	5.2067e-01	1.3143e-01	0.0000e+00	0.0000e+00
1.3640e+01	8.8000e+00	1.1129e+00	6.2689e-01	0.0000e+00	0.0000e+00
1.3850e+01	8.8000e+00	1.5072e+00	-8.9959e-03	0.0000e+00	0.0000e+00
1.4060e+01	8.8000e+00	1.7985e+00	-3.7269e-02	0.0000e+00	0.0000e+00
1.4270e+01	8.8000e+00	2.0961e+00	-4.8796e-01	0.0000e+00	0.0000e+00
1.4480e+01	8.8000e+00	2.2039e+00	-5.7240e-01	1.0000e+00	0.0000e+00
1.4690e+01	8.8000e+00	2.2421e+00	-1.4460e+00	0.0000e+00	0.0000e+00
1.4900e+01	8.8000e+00	2.4183e+00	-9.4546e-01	1.0000e+00	0.0000e+00
1.5110e+01	8.8000e+00	2.9164e+00	-1.0726e+00	0.0000e+00	0.0000e+00
1.5320e+01	8.8000e+00	2.6703e+00	-1.4421e+00	0.0000e+00	0.0000e+00
1.5530e+01	8.8000e+00	2.3761e+00	-1.1944e+00	1.0000e+00	0.0000e+00
1.5740e+01	8.8000e+00	2.4437e+00	-1.4459e+00	0.0000e+00	0.0000e+00
1.5950e+01	8.8000e+00	2.0876e+00	-1.1159e+00	0.0000e+00	0.0000e+00
2.0000e-01	8.5900e+00	2.6234e+00	-2.0132e-02	0.0000e+00	0.0000e+00
4.1000e-01	8.5900e+00	2.5828e+00	-1.0369e-02	0.0000e+00	0.0000e+00
6.2000e-01	8.5900e+00	2.5784e+00	-5.3560e-02	0.0000e+00	0.0000e+00
8.3000e-01	8.5900e+00	2.5430e+00	-7.2272e-03	0.0000e+00	0.0000e+00
1.0400e+00	8.5900e+00	2.5242e+00	-1.4770e-02	0.0000e+00	0.0000e+00
1.2500e+00	8.5900e+00	2.5265e+00	-7.8616e-03	0.0000e+00	0.0000e+00
1.4600e+00	8.5900e+00	2.5140e+00	1.0793e-02	0.0000e+00	0.0000e+00
1.6700e+00	8.5900e+00	2.4866e+00	1.8481e-02	0.0000e+00	0.0000e+00
1.8800e+00	8.5900e+00	2.4771e+00	8.3080e-02	0.0000e+00	0.0000e+00
2.0900e+00	8.5900e+00	2.4850e+00	1.3841e-01	0.0000e+00	0.0000e+00
2.3000e+00	8.5900e+00	1.2412e+00	-3.4665e-01	1.0000e+00	0.0000e+00
2.5100e+00	8.5900e+00	1.0223e+00	-4.2781e-01	1.0000e+00	0.0000e+00
2.7200e+00	8.5900e+00	9.8283e-01	-3.8856e-01	1.0000e+00	0.0000e+00
2.9300e+00	8.5900e+00	8.5927e-01	-3.6975e-01	1.0000e+00	0.0000e+00
3.1400e+00	8.5900e+00	1.0558e+00	-2.0981e-01	1.0000e+00	0.0000e+00
3.3500e+00	8.5900e+00	2.5160e+00	5.3754e-01	0.0000e+00	0.0000e+00
3.5600e+00	8.5900e+00	1.3205e+00	-1.1053e-01	1.0000e+00	0.0000e+00
3.7700e+00	8.5900e+00	1.5523e+00	-3.1005e-01	1.0000e+00	0.0000e+00
3.9800e+00	8.5900e+00	1.8032e+00	-3.0370e-01	1.0000e+00	0.0000e+00
4.1900e+00	8.5900e+00	1.8852e+00	-4.5195e-01	1.0000e+00	0.0000e+00
4.4000e+00	8.5900e+00	2.0519e+00	-5.7461e-01	1.0000e+00	0.0000e+00
4.6100e+00	8.5900e+00	2.1839e+00	-5.6627e-01	1.0000e+00	0.0000e+00
4.8200e+00	8.5900e+00	2.2890e+00	-5.8933e-01	1.0000e+00	0.0000e+00
5.0300e+00	8.5900e+00	2.3341e+00	-5.3717e-01	1.0000e+00	0.0000e+00
5.2400e+00	8.5900e+00	2.3602e+00	-4.7972e-01	1.0000e+00	0.0000e+00
5.4500e+00	8.5900e+00	2.1219e+00	-5.0665e-01	1.0000e+00	0.0000e+00
5.6600e+00	8.5900e+00	2.0070e+00	-5.0886e-01	1.0000e+00	0.0000e+00
5.8700e+00	8.5900e+00	1.8648e+00	-6.1017e-01	1.0000e+00	0.0000e+00
6.0800e+00	8.5900e+00	1.4183e+00	-8.2564e-01	1.0000e+00	0.0000e+00
6.2900e+00	8.5900e+00	1.2808e+00	-8.8791e-01	1.0000e+00	0.0000e+00
6.5000e+00	8.5900e+00	1.0540e+00	-9.8713e-01	1.0000e+00	0.0000e+00
6.7100e+00	8.5900e+00	7.2083e-01	-1.0851e+00	1.0000e+00	0.0000e+00
6.9200e+00	8.5900e+00	7.8621e-01	-9.8251e-01	1.0000e+00	0.0000e+00
7.1300e+00	8.5900e+00	5.4820e-01	-9.5862e-01	1.0000e+00	0.0000e+00
7.3400e+00	8.5900e+00	3.0848e-01	-6.0312e-01	1.0000e+00	0.0000e+00
7.5500e+00	8.5900e+00	4.1614e-01	-3.4254e-01	1.0000e+00	0.0000e+00
7.7600e+00	8.5900e+00	9.1889e-02	-2.7789e-01	1.0000e+00	0.0000e+00
7.9700e+00	8.5900e+00	-3.7972e-02	-2.0390e-01	1.0000e+00	0.0000e+00
8.1800e+00	8.5900e+00	-7.9172e-02	2.5416e-02	1.0000e+00	0.0000e+00
8.3900e+00	8.5900e+00	-5.6551e+00	-1.3436e+00	0.0000e+00	0.0000e+00
8.6000e+00	8.5900e+00	-6.1773e-01	-1.4509e-01	1.0000e+00	0.0000e+00
8.8100e+00	8.5900e+00	-5.6190e-01	-3.6871e-01	1.0000e+00	0.0000e+00
9.0200e+00	8.5900e+00	-4.5359e+00	-1.9717e+00	0.0000e+00	0.0000e+00
9.2300e+00	8.5900e+00	-6.5983e-01	-4.1125e-01	1.0000e+00	0.0000e+00
9.4400e+00	8.5900e+00	-6.6958e-01	-4.3484e-01	1.0000e+00	0.0000e+00
9.6500e+00	8.5900e+00	-3.2000e+00	3.5765e+00	0.0000e+00	0.0000e+00
9.8600e+00	8.5900e+00	-9.4411e-01	-3.7620e-01	0.0000e+00	0.0000e+00
1.0070e+01	8.5900e+00	-8.6190e-01	-4.4569e-01	0.0000e+00	0.0000e+00
1.0280e+01	8.5900e+00	-6.1968e-01	-5.4964e-01	0.0000e+00	0.0000e+00
1.0490e+01	8.5900e+00	-3.4712e-01	-7.8858e-01	0.0000e+00	0.0000e+00
1.0700e+01	8.5900e+00	-3.1447e-01	-8.1293e-01	0.0000e+00	0.0000e+00
1.0910e+01	8.5900e+00	-5.2689e-01	2.9557e-02	0.0000e+00	0.0000e+00
1.1120e+01	8.5900e+00	-6.4651e-01	3.6320e-01	0.0000e+00	0.0000e+00
1.1330e+01	8.5900e+00	-5.6652e-01	2.6433e-01	0.0000e+00	0.0000e+00
1.1540e+01	8.5900e+00	-2.9594e-01	3.0394e-01	1.0000e+00	0.0000e+00
1.1750e+01	8.5900e+00	-8.8616e-01	5.6473e-01	0.0000e+00	0.0000e+00
1.1960e+01	8.5900e+00	-4.9827e-01	8.9830e-01	0.0000e+00	0.0000e+00
1.2170e+01	8.5900e+00	-6.0938e-01	7.0672e-01	0.0000e+00	0.0000e+00
1.2380e+01	8.5900e+00	-9.3896e-01	6.3289e-01	0.0000e+00	0.0000e+00
1.2590e+01	8.5900e+00	-6.0577e-01	5.9843e-01	0.0000e+00	0.0000e+00
1.2800e+01	8.5900e+00	2.9058e-01	5.5186e-01	0.0000e+00	0.0000e+00
1.3010e+01	8.5900e+00	9.8267e-02	-8.1585e-02	0.0000e+00	0.0000e+00
1.3220e+01	8.5900e+00	4.4573e-01	2.5934e-01	1.0000e+00	0.0000e+00
1.3430e+01	8.5900e+00	5.7037e-01	-3.8745e-02	0.0000e+00	0.0000e+00
1.3640e+01	8.5900e+00	9.3418e-01	2.5258e-02	1.0000e+00	0.0000e+00
1.3850e+01	8.5900e+00	1.3345e+00	2.1949e-01	0.0000e+00	0.0000e+00
1.4060e+01	8.5900e+00	1.5490e+00	5.1415e-01	0.0000e+00	0.0000e+00
1.4270e+01	8.5900e+00	1.9876e+00	-6.2479e-01	0.0000e+00	0.0000e+00
1.4480e+01	8.5900e+00	2.4000e+00	-1.1658e+00	0.0000e+00	0.0000e+00
1.4690e+01	8.5900e+00	2.0085e+00	-7.5458e-01	1.0000e+00	0.0000e+00
1.4900e+01	8.5900e+00	2.1250e+00	-9.7489e-01	1.0000e+00	0.0000e+00
1.5110e+01	8.5900e+00	2.4670e+00	-1.4759e+00	0.0000e+00	0.0000e+00
1.5320e+01	8.5900e+00	2.5181e+00	-1.5625e+00	0.0000e+00	0.0000e+00
1.5530e+01	8.5900e+00	2.8390e+00	-1.9520e+00	0.0000e+00	0.0000e+00
1.5740e+01	8.5900e+00	2.0296e+00	-1.4864e+00	0.0000e+00	0.0000e+00
1.5950e+01	8.5900e+00	1.9323e+00	-1.3448e+00	0.0000e+00	0.0000e+00
2.0000e-01	8.3800e+00	2.5744e+00	-4.2612e-02	0.0000e+00	0.0000e+00
4.1000e-01	8.3800e+00	2.5392e+00	-6.4933e-02	0.0000e+00	0.0000e+00
6.2000e-01	8.3800e+00	2.5604e+00	-1.0410e-01	0.0000e+00	0.0000e+00
8.3000e-01	8.3800e+00	2.4938e+00	-3.9271e-02	0.0000e+00	0.0000e+00
1.0400e+00	8.3800e+00	2.5282e+00	-3.7122e-02	0.0000e+00	0.0000e+00
1.2500e+00	8.3800e+00	2.5275e+00	-7.2388e-02	0.0000e+00	0.0000e+00
1.4600e+00	8.3800e+00	2.4684e+00	-1.6706e-04	0.0000e+00	0.0000e+00
1.6700e+00	8.3800e+00	2.4499e+00	1.2211e-02	0.0000e+00	0.0000e+00
1.8800e+00	8.3800e+00	2.3657e+00	4.5542e-02	0.0000e+00	0.0000e+00
2.0900e+00	8.3800e+00	2.4185e+00	6.5957e-02	0.0000e+00	0.0000e+00
2.3000e+00	8.3800e+00	-2.1050e+00	-1.5741e+00	0.0000e+00	0.0000e+00
2.5100e+00	8.3800e+00	7.2878e-01	-3.6270e-01	1.0000e+00	0.0000e+00
2.7200e+00	8.3800e+00	6.5786e-01	-3.3027e-01	1.0000e+00	0.0000e+00
2.9300e+00	8.3800e+00	4.9261e-01	1.4354e+00	0.0000e+00	0.0000e+00
3.1400e+00	8.3800e+00	2.6596e-01	1.4306e+00	0.0000e+00	0.0000e+00
3.3500e+00	8.3800e+00	7.8265e-01	-1.6476e-01	1.0000e+00	0.0000e+00
3.5600e+00	8.3800e+00	-1.5155e+00	1.4729e+00	0.0000e+00	0.0000e+00
3.7700e+00	8.3800e+00	1.1800e+00	-4.4509e-01	1.0000e+00	0.0000e+00
3.9800e+00	8.3800e+00	1.4543e+00	-4.5871e-01	1.0000e+00	0.0000e+00
4.1900e+00	8.3800e+00	1.5610e+00	-6.1582e-01	1.0000e+00	0.0000e+00
4.4000e+00	8.3800e+00	1.7678e+00	-7.3727e-01	1.0000e+00	0.0000e+00
4.6100e+00	8.3800e+00	1.9326e+00	-7.3217e-01	1.0000e+00	0.0000e+00
4.8200e+00	8.3800e+00	2.0722e+00	-7.4226e-01	1.0000e+00	0.0000e+00
5.0300e+00	8.3800e+00	2.1117e+00	-6.4596e-01	1.0000e+00	0.0000e+00
5.2400e+00	8.3800e+00	2.1069e+00	-5.7432e-01	1.0000e+00	0.0000e+00
5.4500e+00	8.3800e+00	1.8267e+00	-6.0880e-01	1.0000e+00	0.0000e+00
5.6600e+00	8.3800e+00	1.6849e+00	-6.0666e-01	1.0000e+00	0.0000e+00
5.8700e+00	8.3800e+00	1.5180e+00	-7.0586e-01	1.0000e+00	0.0000e+00
6.0800e+00	8.3800e+00	1.0635e+00	-9.4681e-01	1.0000e+00	0.0000e+00
6.2900e+00	8.3800e+00	8.8679e-01	-1.0057e+00	1.0000e+00	0.0000e+00
6.5000e+00	8.3800e+00	6.4594e-01	-1.1172e+00	1.0000e+00	0.0000e+00
6.7100e+00	8.3800e+00	3.1595e-01	-1.2703e+00	1.0000e+00	0.0000e+00
6.9200e+00	8.3800e+00	-9.0785e-01	-4.9985e-01	0.0000e+00	0.0000e+00
7.1300e+00	8.3800e+00	-5.3898e-01	-3.8170e-01	0.0000e+00	0.0000e+00
7.3400e+00	8.3800e+00	-1.0393e-01	-8.4241e-01	1.0000e+00	0.0000e+00
7.5500e+00	8.3800e+00	4.0744e+00	-8.7095e-03	0.0000e+00	0.0000e+00
7.7600e+00	8.3800e+00	-3.3951e-01	-5.0284e-01	1.0000e+00	0.0000e+00
7.9700e+00	8.3800e+00	-4.5812e-01	-4.3438e-01	1.0000e+00	0.0000e+00
8.1800e+00	8.3800e+00	-5.0367e-01	-1.5546e-01	1.0000e+00	0.0000e+00
8.3900e+00	8.3800e+00	-8.5339e-01	-1.9424e-01	1.0000e+00	0.0000e+00
8.6000e+00	8.3800e+00	6.1389e-02	-3.6077e-01	0.0000e+00	0.0000e+00
8.8100e+00	8.3800e+00	-7.7922e-01	-3.9169e-01	0.0000e+00	0.0000e+00
9.0200e+00	8.3800e+00	-9.7143e-01	-4.5791e-01	1.0000e+00	0.0000e+00
9.2300e+00	8.3800e+00	-9.2355e-01	-5.4617e-01	0.0000e+00	0.0000e+00
9.4400e+00	8.3800e+00	-8.6405e-01	-5.7106e-01	0.0000e+00	0.0000e+00
9.6500e+00	8.3800e+00	-8.2992e-01	-4.9480e-01	0.0000e+00	0.0000e+00
9.8600e+00	8.3800e+00	-6.8393e-01	-4.7789e-01	0.0000e+00	0.0000e+00
1.0070e+01	8.3800e+00	-5.9000e-01	-5.1920e-01	0.0000e+00	0.0000e+00
